,uris,names,artist_names,artist_uris,artist_pop,artist_genres,albums,track_pop,danceability,energy,keys,loudness,modes,speechiness,acousticness,instrumentalness,liveness,valences,tempos,types,ids,track_hrefs,analysis_urls,durations_ms,time_signatures,playlist_name
757,1SV1fxF65n9NhRHp3KlBuu,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,69,"['classic rock', 'mellow gold', 'rock']",McCartney II (Special Edition),77,0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,0.771,94.736,audio_features,1SV1fxF65n9NhRHp3KlBuu,https://api.spotify.com/v1/tracks/1SV1fxF65n9NhRHp3KlBuu,https://api.spotify.com/v1/audio-analysis/1SV1fxF65n9NhRHp3KlBuu,227653,4,Christmas Hits
758,5PuKlCjfEVIXl0ZBp5ZW9g,Holly Jolly Christmas,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,75,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",Christmas (Deluxe Special Edition),75,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,5PuKlCjfEVIXl0ZBp5ZW9g,https://api.spotify.com/v1/tracks/5PuKlCjfEVIXl0ZBp5ZW9g,https://api.spotify.com/v1/audio-analysis/5PuKlCjfEVIXl0ZBp5ZW9g,119787,4,Christmas Hits
759,0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,José Feliciano,7K78lVZ8XzkjfRSI7570FF,62,"['latin pop', 'puerto rican pop']",Feliz Navidad,74,0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,audio_features,0oPdaY4dXtc3ZsaG17V972,https://api.spotify.com/v1/tracks/0oPdaY4dXtc3ZsaG17V972,https://api.spotify.com/v1/audio-analysis/0oPdaY4dXtc3ZsaG17V972,182067,4,Christmas Hits
760,4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),Nat King Cole,7v4imS0moSyGdXyLgVTIV7,69,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']",The Christmas Song (Expanded Edition),78,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,audio_features,4PS1e8f2LvuTFgUs1Cn3ON,https://api.spotify.com/v1/tracks/4PS1e8f2LvuTFgUs1Cn3ON,https://api.spotify.com/v1/audio-analysis/4PS1e8f2LvuTFgUs1Cn3ON,192160,4,Christmas Hits
761,4Yg2w0P29BBBMixyeNjDtj,Do They Know It's Christmas? - 1984 Version,Band Aid,35S20clEkkSNUo23ViaslZ,53,['musical advocacy'],Do They Know It’s Christmas?,74,0.598,0.643,0,-6.933,1,0.0364,0.164,3.35e-05,0.0992,0.349,115.41,audio_features,4Yg2w0P29BBBMixyeNjDtj,https://api.spotify.com/v1/tracks/4Yg2w0P29BBBMixyeNjDtj,https://api.spotify.com/v1/audio-analysis/4Yg2w0P29BBBMixyeNjDtj,222533,4,Christmas Hits
762,4kKdvXD0ez7jp1296JmAts,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,76,"['adult standards', 'easy listening', 'lounge']",Christmas Songs by Sinatra,76,0.652,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,0.836,142.169,audio_features,4kKdvXD0ez7jp1296JmAts,https://api.spotify.com/v1/tracks/4kKdvXD0ez7jp1296JmAts,https://api.spotify.com/v1/audio-analysis/4kKdvXD0ez7jp1296JmAts,155453,4,Christmas Hits
763,47ohYW8e7dxCYn9qbUMBCI,Christmas (Baby Please Come Home),Darlene Love,391oLRVmoTkumiN79HkTWu,57,[],"Christmas (Baby, Please Come Home)",71,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,audio_features,47ohYW8e7dxCYn9qbUMBCI,https://api.spotify.com/v1/tracks/47ohYW8e7dxCYn9qbUMBCI,https://api.spotify.com/v1/audio-analysis/47ohYW8e7dxCYn9qbUMBCI,166453,4,Christmas Hits
764,7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,5WUlDfRSoLAfcVSX1WnrxN,82,"['australian dance', 'australian pop', 'pop']",Everyday Is Christmas (Deluxe Edition),85,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,audio_features,7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/tracks/7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/audio-analysis/7uoFMmxln0GPXQ0AcCBXRq,165907,3,Christmas Hits
765,7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,86,"['canadian pop', 'pop']",Under The Mistletoe (Deluxe Edition),80,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,audio_features,7xapw9Oy21WpfEcib2ErSA,https://api.spotify.com/v1/tracks/7xapw9Oy21WpfEcib2ErSA,https://api.spotify.com/v1/audio-analysis/7xapw9Oy21WpfEcib2ErSA,182947,4,Christmas Hits
766,2O3MQ6H3gjrIWDcpeTrikT,"Santa, Can’t You Hear Me",Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,73,"['dance pop', 'pop', 'talent show']",When Christmas Comes Around...,73,0.495,0.896,11,-2.381,1,0.0331,0.005,0.0,0.353,0.462,146.04,audio_features,2O3MQ6H3gjrIWDcpeTrikT,https://api.spotify.com/v1/tracks/2O3MQ6H3gjrIWDcpeTrikT,https://api.spotify.com/v1/audio-analysis/2O3MQ6H3gjrIWDcpeTrikT,242645,4,Christmas Hits
767,4so0Wek9Ig1p6CRCHuINwW,White Christmas - 1947 Version,Bing Crosby,6ZjFtWeHP9XN7FeKSUe80S,67,"['adult standards', 'easy listening', 'lounge']",Holiday Inn (Original Motion Picture Soundtrack),79,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,audio_features,4so0Wek9Ig1p6CRCHuINwW,https://api.spotify.com/v1/tracks/4so0Wek9Ig1p6CRCHuINwW,https://api.spotify.com/v1/audio-analysis/4so0Wek9Ig1p6CRCHuINwW,177480,3,Christmas Hits
768,0YWUHZPJVg4iujddsJDwhM,My Only Wish (This Year),Britney Spears,26dSoYclwsYLMAKD3tpOr4,78,"['dance pop', 'pop']",My Only Wish (This Year),73,0.669,0.843,0,-3.766,1,0.0268,0.169,0.0,0.195,0.702,147.08,audio_features,0YWUHZPJVg4iujddsJDwhM,https://api.spotify.com/v1/tracks/0YWUHZPJVg4iujddsJDwhM,https://api.spotify.com/v1/audio-analysis/0YWUHZPJVg4iujddsJDwhM,255400,4,Christmas Hits
769,77khP2fIVhSW23NwxrRluh,A Holly Jolly Christmas,Burl Ives,0MHgLfmQdutffmvWe5XBTN,60,"['adult standards', 'american folk revival', 'lounge']",Have A Holly Jolly Christmas,79,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,audio_features,77khP2fIVhSW23NwxrRluh,https://api.spotify.com/v1/tracks/77khP2fIVhSW23NwxrRluh,https://api.spotify.com/v1/audio-analysis/77khP2fIVhSW23NwxrRluh,135533,4,Christmas Hits
770,2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,Shakin' Stevens,0wi4yTYlGtEnbGo4ltZTib,57,"['classic uk pop', 'rockabilly']",Merry Christmas Everyone,77,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,audio_features,2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/tracks/2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/audio-analysis/2TE4xW3ImvpltVU0cPcKUn,220160,4,Christmas Hits
771,3PIDciSFdrQxSQSihim3hN,Christmas (Baby Please Come Home),Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,77,"['dance pop', 'pop', 'urban contemporary']",Merry Christmas,77,0.561,0.782,3,-7.444,1,0.0317,0.022,0.0,0.109,0.704,127.148,audio_features,3PIDciSFdrQxSQSihim3hN,https://api.spotify.com/v1/tracks/3PIDciSFdrQxSQSihim3hN,https://api.spotify.com/v1/audio-analysis/3PIDciSFdrQxSQSihim3hN,153240,4,Christmas Hits
772,2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,5v8jlSmAQfrkTjAlpUfWtu,61,"['adult standards', 'easy listening']",Greatest Christmas Songs,76,0.724,0.276,7,-12.25,1,0.0599,0.76,0.0,0.116,0.718,112.874,audio_features,2pXpURmn6zC5ZYDMms6fwa,https://api.spotify.com/v1/tracks/2pXpURmn6zC5ZYDMms6fwa,https://api.spotify.com/v1/audio-analysis/2pXpURmn6zC5ZYDMms6fwa,155933,4,Christmas Hits
773,2QpN1ZVw8eJO5f7WcvUA1k,Santa Claus Is Coming To Town,The Jackson 5,2iE18Oxc8YSumAU232n4rW,65,"['motown', 'soul']",Christmas Album,73,0.692,0.762,0,-4.867,1,0.0342,0.424,1.27e-05,0.181,0.961,146.673,audio_features,2QpN1ZVw8eJO5f7WcvUA1k,https://api.spotify.com/v1/tracks/2QpN1ZVw8eJO5f7WcvUA1k,https://api.spotify.com/v1/audio-analysis/2QpN1ZVw8eJO5f7WcvUA1k,144013,4,Christmas Hits
774,359errH05UQpI0n74V8f4h,Santa Baby,Madonna,6tbjWDEIzxoDsBA1FuhfPW,77,"['dance pop', 'pop']",A Very Special Christmas,62,0.618,0.32,5,-12.977,0,0.0476,0.586,0.0,0.364,0.602,113.825,audio_features,359errH05UQpI0n74V8f4h,https://api.spotify.com/v1/tracks/359errH05UQpI0n74V8f4h,https://api.spotify.com/v1/audio-analysis/359errH05UQpI0n74V8f4h,154907,4,Christmas Hits
775,0rHToGels2lt8Y0mCYoF90,Deck The Halls,Nat King Cole,7v4imS0moSyGdXyLgVTIV7,69,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']",The Christmas Song (Expanded Edition),76,0.684,0.437,9,-10.522,1,0.0491,0.742,1.58e-05,0.224,0.964,107.607,audio_features,0rHToGels2lt8Y0mCYoF90,https://api.spotify.com/v1/tracks/0rHToGels2lt8Y0mCYoF90,https://api.spotify.com/v1/audio-analysis/0rHToGels2lt8Y0mCYoF90,68760,4,Christmas Hits
776,2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run,Chuck Berry,293zczrfYafIItmnmM3coR,64,"['blues', 'blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",Rock 'N' Roll Rarities,74,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,audio_features,2pnPe4pJtq7689i5ydzvJJ,https://api.spotify.com/v1/tracks/2pnPe4pJtq7689i5ydzvJJ,https://api.spotify.com/v1/audio-analysis/2pnPe4pJtq7689i5ydzvJJ,165733,4,Christmas Hits
777,1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little Christmas,Sam Smith,2wY79sveU1sp5g7SokKOiI,82,"['pop', 'uk pop']",Have Yourself A Merry Little Christmas,72,0.438,0.178,5,-9.402,1,0.0414,0.957,0.0,0.316,0.344,75.248,audio_features,1Qi2wh8fFgDV7tl4Sj3f2K,https://api.spotify.com/v1/tracks/1Qi2wh8fFgDV7tl4Sj3f2K,https://api.spotify.com/v1/audio-analysis/1Qi2wh8fFgDV7tl4Sj3f2K,170964,1,Christmas Hits
778,3QiAAp20rPC3dcAtKtMaqQ,Blue Christmas,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,75,"['rock-and-roll', 'rockabilly']",Elvis' Christmas Album,74,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,audio_features,3QiAAp20rPC3dcAtKtMaqQ,https://api.spotify.com/v1/tracks/3QiAAp20rPC3dcAtKtMaqQ,https://api.spotify.com/v1/audio-analysis/3QiAAp20rPC3dcAtKtMaqQ,129173,4,Christmas Hits
779,6s2wpWPFPAgKg2LXxi1Oee,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']","Santa Claus Is Comin' to Town (Live at C.W. Post College, Greenvale, NY - December 1975)",72,0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,0.407,139.986,audio_features,6s2wpWPFPAgKg2LXxi1Oee,https://api.spotify.com/v1/tracks/6s2wpWPFPAgKg2LXxi1Oee,https://api.spotify.com/v1/audio-analysis/6s2wpWPFPAgKg2LXxi1Oee,267600,4,Christmas Hits
780,1OjmlSFuzYflWjSMTCyTJv,Like It's Christmas,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,74,"['boy band', 'pop']",Like It's Christmas,74,0.725,0.571,1,-6.007,1,0.102,0.0183,0.0,0.0519,0.61,146.035,audio_features,1OjmlSFuzYflWjSMTCyTJv,https://api.spotify.com/v1/tracks/1OjmlSFuzYflWjSMTCyTJv,https://api.spotify.com/v1/audio-analysis/1OjmlSFuzYflWjSMTCyTJv,200880,4,Christmas Hits
781,3bH2Eu9A9ymI4UnGHRmoXg,Merry Christmas,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,86,"['pop', 'singer-songwriter pop', 'uk pop']",Merry Christmas,73,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,audio_features,3bH2Eu9A9ymI4UnGHRmoXg,https://api.spotify.com/v1/tracks/3bH2Eu9A9ymI4UnGHRmoXg,https://api.spotify.com/v1/audio-analysis/3bH2Eu9A9ymI4UnGHRmoXg,208547,4,Christmas Hits
782,38xhBO2AKrJnjdjVnhJES6,This Christmas,Donny Hathaway,0HU0U9kdXEHZVxUNbuQe8S,56,"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul', 'southern soul']",A Donny Hathaway Collection,70,0.634,0.645,5,-9.2,1,0.0376,0.292,0.0,0.246,0.677,93.047,audio_features,38xhBO2AKrJnjdjVnhJES6,https://api.spotify.com/v1/tracks/38xhBO2AKrJnjdjVnhJES6,https://api.spotify.com/v1/audio-analysis/38xhBO2AKrJnjdjVnhJES6,231173,4,Christmas Hits
783,5xDrO9DEDJGUQGfyoHvgDJ,Last Christmas,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,86,['pop'],Christmas Kisses,73,0.504,0.8,2,-2.763,1,0.0391,0.125,0.0,0.109,0.789,205.945,audio_features,5xDrO9DEDJGUQGfyoHvgDJ,https://api.spotify.com/v1/tracks/5xDrO9DEDJGUQGfyoHvgDJ,https://api.spotify.com/v1/audio-analysis/5xDrO9DEDJGUQGfyoHvgDJ,203653,4,Christmas Hits
784,1VuAamHM7P3VQQEXYGG3Uu,Joy To The World,Nat King Cole,7v4imS0moSyGdXyLgVTIV7,69,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']",The Christmas Song (Expanded Edition),73,0.553,0.337,10,-10.334,1,0.03,0.818,0.0,0.113,0.662,101.918,audio_features,1VuAamHM7P3VQQEXYGG3Uu,https://api.spotify.com/v1/tracks/1VuAamHM7P3VQQEXYGG3Uu,https://api.spotify.com/v1/audio-analysis/1VuAamHM7P3VQQEXYGG3Uu,84987,4,Christmas Hits
785,1N1ZpYUJc9fwrqk53FGgWv,Santa's Coming for Us,Sia,5WUlDfRSoLAfcVSX1WnrxN,82,"['australian dance', 'australian pop', 'pop']",Everyday Is Christmas (Deluxe Edition),72,0.547,0.814,1,-6.191,1,0.12,0.0215,0.0,0.0475,0.724,92.986,audio_features,1N1ZpYUJc9fwrqk53FGgWv,https://api.spotify.com/v1/tracks/1N1ZpYUJc9fwrqk53FGgWv,https://api.spotify.com/v1/audio-analysis/1N1ZpYUJc9fwrqk53FGgWv,205267,4,Christmas Hits
786,7n7VsX3sv66znBwA8b5uhp,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,75,"['rock-and-roll', 'rockabilly']",Elvis' Christmas Album,73,0.575,0.236,2,-16.982,1,0.0422,0.968,0.0178,0.105,0.829,79.576,audio_features,7n7VsX3sv66znBwA8b5uhp,https://api.spotify.com/v1/tracks/7n7VsX3sv66znBwA8b5uhp,https://api.spotify.com/v1/audio-analysis/7n7VsX3sv66znBwA8b5uhp,115827,4,Christmas Hits
787,3QIoEi8Enr9uHffwInGIsC,Please Come Home for Christmas - 2013 Remaster,Eagles,0ECwFtbIWEVNwjlrfc6xoL,73,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Please Come Home for Christmas / Funky New Year (2013 Remaster),72,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,audio_features,3QIoEi8Enr9uHffwInGIsC,https://api.spotify.com/v1/tracks/3QIoEi8Enr9uHffwInGIsC,https://api.spotify.com/v1/audio-analysis/3QIoEi8Enr9uHffwInGIsC,177440,3,Christmas Hits
788,0Ie5uiv54KgCr7P4sYDTHl,Baby It's Cold Outside (with Michael Bublé),Idina Menzel,73Np75Wv2tju61Eo9Zw4IR,67,"['broadway', 'hollywood', 'movie tunes', 'show tunes']",Holiday Wishes,72,0.553,0.476,0,-8.869,1,0.0649,0.647,0.0,0.281,0.558,113.401,audio_features,0Ie5uiv54KgCr7P4sYDTHl,https://api.spotify.com/v1/tracks/0Ie5uiv54KgCr7P4sYDTHl,https://api.spotify.com/v1/audio-analysis/0Ie5uiv54KgCr7P4sYDTHl,166147,3,Christmas Hits
789,04vLj9QUXoKdRlsp3gkURo,Mele Kalikimaka (Merry Christmas),Bing Crosby,6ZjFtWeHP9XN7FeKSUe80S,67,"['adult standards', 'easy listening', 'lounge']",White Christmas,72,0.5,0.224,3,-12.431,1,0.0935,0.646,0.0,0.284,0.62,202.481,audio_features,04vLj9QUXoKdRlsp3gkURo,https://api.spotify.com/v1/tracks/04vLj9QUXoKdRlsp3gkURo,https://api.spotify.com/v1/audio-analysis/04vLj9QUXoKdRlsp3gkURo,175333,4,Christmas Hits
790,0HZk0QsXPhMNAWNDR3rYE8,Hallelujah,Pentatonix,26AHtbjWKiwYzsoGoUZq53,68,"['a cappella', 'viral pop']",A Pentatonix Christmas Deluxe,72,0.364,0.378,7,-7.381,0,0.0331,0.47,0.0,0.339,0.366,89.918,audio_features,0HZk0QsXPhMNAWNDR3rYE8,https://api.spotify.com/v1/tracks/0HZk0QsXPhMNAWNDR3rYE8,https://api.spotify.com/v1/audio-analysis/0HZk0QsXPhMNAWNDR3rYE8,268960,3,Christmas Hits
791,4fzyvSu73BhGvi96p2zwjL,Christmas Lights,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,85,"['permanent wave', 'pop']",Christmas Lights,71,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,audio_features,4fzyvSu73BhGvi96p2zwjL,https://api.spotify.com/v1/tracks/4fzyvSu73BhGvi96p2zwjL,https://api.spotify.com/v1/audio-analysis/4fzyvSu73BhGvi96p2zwjL,242496,4,Christmas Hits
792,5xlS0QkVrSH7ssEbBgBzbM,Little Saint Nick - 1991 Remix,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,69,"['baroque pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']",The Beach Boys' Christmas Album,70,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,audio_features,5xlS0QkVrSH7ssEbBgBzbM,https://api.spotify.com/v1/tracks/5xlS0QkVrSH7ssEbBgBzbM,https://api.spotify.com/v1/audio-analysis/5xlS0QkVrSH7ssEbBgBzbM,118840,4,Christmas Hits
793,2FPfeYlrbSBR8PwCU0zaqq,Have Yourself A Merry Little Christmas - Remastered 1999,Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,76,"['adult standards', 'easy listening', 'lounge']",A Jolly Christmas From Frank Sinatra,73,0.262,0.137,8,-15.235,1,0.0344,0.913,6.74e-06,0.267,0.288,92.183,audio_features,2FPfeYlrbSBR8PwCU0zaqq,https://api.spotify.com/v1/tracks/2FPfeYlrbSBR8PwCU0zaqq,https://api.spotify.com/v1/audio-analysis/2FPfeYlrbSBR8PwCU0zaqq,206600,3,Christmas Hits
794,3Z3QhZAZpqwZa1phsbQ3JZ,Driving Home for Christmas,Chris Rea,5KEG7G8LDYlHgFDqZyEEs2,60,"['soft rock', 'sophisti-pop']",The Works,70,0.497,0.661,9,-9.047,1,0.0361,0.328,0.000317,0.211,0.894,180.225,audio_features,3Z3QhZAZpqwZa1phsbQ3JZ,https://api.spotify.com/v1/tracks/3Z3QhZAZpqwZa1phsbQ3JZ,https://api.spotify.com/v1/audio-analysis/3Z3QhZAZpqwZa1phsbQ3JZ,240213,4,Christmas Hits
795,1QLZKzC2pjP4ySf4ALrNhm,Christmas Without You,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,76,['pop'],Christmas Without You,70,0.654,0.596,1,-4.68,1,0.0458,0.424,0.0,0.11,0.382,118.078,audio_features,1QLZKzC2pjP4ySf4ALrNhm,https://api.spotify.com/v1/tracks/1QLZKzC2pjP4ySf4ALrNhm,https://api.spotify.com/v1/audio-analysis/1QLZKzC2pjP4ySf4ALrNhm,169245,4,Christmas Hits
796,1V0qqWBbIWt8hlAjxTZedR,What Christmas Means To Me,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,73,"['motown', 'soul']",Mono Singles,70,0.521,0.699,0,-6.961,1,0.0338,0.0981,0.0,0.1,0.802,83.529,audio_features,1V0qqWBbIWt8hlAjxTZedR,https://api.spotify.com/v1/tracks/1V0qqWBbIWt8hlAjxTZedR,https://api.spotify.com/v1/audio-analysis/1V0qqWBbIWt8hlAjxTZedR,148147,4,Christmas Hits
797,65irrLqfCMRiO3p87P4C0D,Frosty The Snowman,Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,67,"['adult standards', 'jazz', 'jazz blues', 'soul', 'swing', 'vocal jazz']",Ella Wishes You A Swinging Christmas (Expanded Edition),70,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.816,audio_features,65irrLqfCMRiO3p87P4C0D,https://api.spotify.com/v1/tracks/65irrLqfCMRiO3p87P4C0D,https://api.spotify.com/v1/audio-analysis/65irrLqfCMRiO3p87P4C0D,131733,4,Christmas Hits
798,2OQ6a4CfUeYskpTTgyawyJ,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,70,"['dance pop', 'pop']",You Make It Feel Like Christmas,70,0.635,0.87,2,-4.291,0,0.04,0.0152,0.0,0.118,0.912,92.999,audio_features,2OQ6a4CfUeYskpTTgyawyJ,https://api.spotify.com/v1/tracks/2OQ6a4CfUeYskpTTgyawyJ,https://api.spotify.com/v1/audio-analysis/2OQ6a4CfUeYskpTTgyawyJ,156773,4,Christmas Hits
799,15sxLiiChE5dCW3Y756oas,I Saw Mommy Kissing Santa Claus,The Jackson 5,2iE18Oxc8YSumAU232n4rW,65,"['motown', 'soul']",Christmas Album,70,0.583,0.712,3,-8.222,1,0.0538,0.263,1.02e-06,0.817,0.614,128.897,audio_features,15sxLiiChE5dCW3Y756oas,https://api.spotify.com/v1/tracks/15sxLiiChE5dCW3Y756oas,https://api.spotify.com/v1/audio-analysis/15sxLiiChE5dCW3Y756oas,181267,4,Christmas Hits
800,6pVW5LRWgeLaHudxauOTJU,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,71,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",Jingle Bell Rock,70,0.666,0.841,2,-3.592,1,0.0312,0.613,0.0,0.113,0.84,128.706,audio_features,6pVW5LRWgeLaHudxauOTJU,https://api.spotify.com/v1/tracks/6pVW5LRWgeLaHudxauOTJU,https://api.spotify.com/v1/audio-analysis/6pVW5LRWgeLaHudxauOTJU,126360,4,Christmas Hits
801,5aDoUmxBsbdpS16alksb5Z,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,6ZjFtWeHP9XN7FeKSUe80S,67,"['adult standards', 'easy listening', 'lounge']",Bing Crosby - Christmas Classics,69,0.566,0.246,10,-15.499,1,0.0276,0.813,1.48e-06,0.195,0.412,101.529,audio_features,5aDoUmxBsbdpS16alksb5Z,https://api.spotify.com/v1/tracks/5aDoUmxBsbdpS16alksb5Z,https://api.spotify.com/v1/audio-analysis/5aDoUmxBsbdpS16alksb5Z,165667,4,Christmas Hits
802,4z8sz6E4YyFuEkv5o7IJni,"Mary, Did You Know?",Pentatonix,26AHtbjWKiwYzsoGoUZq53,68,"['a cappella', 'viral pop']",That's Christmas To Me (Deluxe Edition),69,0.497,0.312,11,-9.088,0,0.0269,0.302,0.0,0.0968,0.177,105.036,audio_features,4z8sz6E4YyFuEkv5o7IJni,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni,https://api.spotify.com/v1/audio-analysis/4z8sz6E4YyFuEkv5o7IJni,203373,4,Christmas Hits
803,5Q2P43CJra0uRAogjHyJDK,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,60,"['contemporary country', 'country', 'country road', 'modern country rock']",Glow,72,0.583,0.572,1,-4.776,1,0.0366,0.738,0.0,0.266,0.684,113.998,audio_features,5Q2P43CJra0uRAogjHyJDK,https://api.spotify.com/v1/tracks/5Q2P43CJra0uRAogjHyJDK,https://api.spotify.com/v1/audio-analysis/5Q2P43CJra0uRAogjHyJDK,173560,4,Christmas Hits
804,78pn8k7RogKo2oxl0DyX6d,One More Sleep,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,63,"['british soul', 'dance pop', 'pop', 'talent show']","Christmas, With Love",69,0.638,0.813,11,-3.849,1,0.0362,0.464,0.0,0.344,0.754,112.986,audio_features,78pn8k7RogKo2oxl0DyX6d,https://api.spotify.com/v1/tracks/78pn8k7RogKo2oxl0DyX6d,https://api.spotify.com/v1/audio-analysis/78pn8k7RogKo2oxl0DyX6d,239587,4,Christmas Hits
805,4ukUoXLuFzMixyZyabSGc4,Sleigh Ride,Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,67,"['adult standards', 'jazz', 'jazz blues', 'soul', 'swing', 'vocal jazz']",Ella Wishes You A Swinging Christmas (Expanded Edition),69,0.508,0.287,1,-12.472,1,0.0523,0.764,0.0,0.153,0.644,154.759,audio_features,4ukUoXLuFzMixyZyabSGc4,https://api.spotify.com/v1/tracks/4ukUoXLuFzMixyZyabSGc4,https://api.spotify.com/v1/audio-analysis/4ukUoXLuFzMixyZyabSGc4,175987,4,Christmas Hits
806,3B7FO3kJ5kv3mX7yiaB7sT,O Holy Night,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,77,"['dance pop', 'pop', 'urban contemporary']",Merry Christmas,69,0.368,0.505,4,-7.208,1,0.0285,0.367,6.63e-06,0.154,0.192,173.977,audio_features,3B7FO3kJ5kv3mX7yiaB7sT,https://api.spotify.com/v1/tracks/3B7FO3kJ5kv3mX7yiaB7sT,https://api.spotify.com/v1/audio-analysis/3B7FO3kJ5kv3mX7yiaB7sT,266933,3,Christmas Hits
